entry_dt,exit_dt,direction,entry_price,exit_price,pnl,mfe_usd,mae_usd,bars_held,mins_held,exit_signal,year,month,dow,entry_hour,is_win
2025-01-07 15:00:00,2025-01-07 15:55:00,SHORT,21408.5,21359.5,96.76,258.0,-22.0,11,55,EOD Close,2025,2025-01,Tuesday,15,True
2025-01-08 10:30:00,2025-01-08 10:35:00,SHORT,21303.25,21325.5,-45.74,0.5,-131.5,1,5,EMA Cross Stop,2025,2025-01,Wednesday,10,False
2025-01-08 11:35:00,2025-01-08 12:05:00,LONG,21392.25,21325.5,-134.74,53.0,-164.5,6,30,EMA Break Exit,2025,2025-01,Wednesday,11,False
2025-01-10 10:00:00,2025-01-10 10:40:00,SHORT,20939.25,21054.25,-231.24,129.0,-292.5,8,40,EMA Break Exit,2025,2025-01,Friday,10,False
2025-01-10 11:10:00,2025-01-10 12:25:00,SHORT,20932.25,20954.5,-45.74,92.5,-100.5,15,75,Time Stop,2025,2025-01,Friday,11,False
2025-01-13 10:30:00,2025-01-13 10:35:00,SHORT,20759.5,20829.5,-141.24,8.0,-150.0,1,5,EMA Cross Stop,2025,2025-01,Monday,10,False
2025-01-13 11:15:00,2025-01-13 11:45:00,SHORT,20763.75,20805.25,-84.24,41.5,-126.0,6,30,EMA Break Exit,2025,2025-01,Monday,11,False
2025-01-14 10:40:00,2025-01-14 12:55:00,SHORT,21014.25,20863.0,301.26,445.5,-0.5,27,135,EMA Break Exit,2025,2025-01,Tuesday,10,True
2025-01-14 15:25:00,2025-01-14 15:55:00,SHORT,20834.75,20923.5,-178.74,72.0,-184.0,6,30,EOD Close,2025,2025-01,Tuesday,15,False
2025-01-15 12:45:00,2025-01-15 15:50:00,LONG,21360.25,21405.0,88.26,185.0,-83.5,37,185,EMA Break Exit,2025,2025-01,Wednesday,12,True
2025-01-16 10:00:00,2025-01-16 11:00:00,SHORT,21380.5,21446.5,-133.24,82.5,-152.5,12,60,Time Stop,2025,2025-01,Thursday,10,False
2025-01-16 11:40:00,2025-01-16 12:00:00,SHORT,21344.5,21406.25,-124.74,6.0,-133.5,4,20,EMA Break Exit,2025,2025-01,Thursday,11,False
2025-01-17 11:00:00,2025-01-17 11:55:00,LONG,21584.75,21584.0,-2.74,105.5,-21.5,11,55,EMA Break Exit,2025,2025-01,Friday,11,False
2025-01-17 12:25:00,2025-01-17 13:45:00,LONG,21623.5,21625.75,3.26,98.0,-37.0,16,80,EMA Break Exit,2025,2025-01,Friday,12,True
2025-01-20 10:40:00,2025-01-20 11:05:00,SHORT,21657.5,21705.5,-97.24,29.5,-106.0,5,25,EMA Break Exit,2025,2025-01,Monday,10,False
2025-01-20 11:20:00,2025-01-20 12:00:00,LONG,21709.25,21705.25,-9.24,43.0,-44.5,8,40,EMA Break Exit,2025,2025-01,Monday,11,False
2025-01-21 12:05:00,2025-01-21 14:20:00,LONG,21674.25,21721.25,92.76,195.5,-49.5,27,135,EMA Break Exit,2025,2025-01,Tuesday,12,True
2025-01-22 10:00:00,2025-01-22 11:10:00,LONG,22008.25,22005.75,-6.24,69.0,-37.5,14,70,Time Stop,2025,2025-01,Wednesday,10,False
2025-01-22 11:35:00,2025-01-22 12:40:00,LONG,22063.5,22048.75,-30.74,61.0,-32.5,13,65,Time Stop,2025,2025-01,Wednesday,11,False
2025-01-23 10:40:00,2025-01-23 12:00:00,LONG,21923.25,21923.0,-1.74,103.5,-57.0,16,80,Time Stop,2025,2025-01,Thursday,10,False
2025-01-23 13:10:00,2025-01-23 14:05:00,LONG,21954.5,21934.75,-40.74,59.5,-43.0,11,55,EMA Break Exit,2025,2025-01,Thursday,13,False
2025-01-24 10:20:00,2025-01-24 11:25:00,SHORT,22009.5,22013.0,-8.24,79.0,-18.0,13,65,Time Stop,2025,2025-01,Friday,10,False
2025-01-24 11:40:00,2025-01-24 12:00:00,LONG,22028.25,21982.75,-92.24,15.0,-104.5,4,20,EMA Break Exit,2025,2025-01,Friday,11,False
2025-01-27 10:40:00,2025-01-27 11:00:00,LONG,21392.5,21299.75,-186.74,17.5,-200.0,4,20,EMA Break Exit,2025,2025-01,Monday,10,False
2025-01-27 11:25:00,2025-01-27 12:25:00,SHORT,21209.75,21227.0,-35.74,97.0,-144.0,12,60,Time Stop,2025,2025-01,Monday,11,False
2025-01-28 10:10:00,2025-01-28 13:40:00,LONG,21375.0,21534.25,317.26,418.0,-32.0,42,210,EMA Break Exit,2025,2025-01,Tuesday,10,True
2025-01-29 10:00:00,2025-01-29 11:50:00,SHORT,21529.75,21505.25,47.76,146.0,-70.5,22,110,EMA Break Exit,2025,2025-01,Wednesday,10,True
2025-01-30 10:20:00,2025-01-30 11:25:00,SHORT,21601.25,21550.0,101.26,364.5,-4.0,13,65,EMA Break Exit,2025,2025-01,Thursday,10,True
2025-01-30 11:50:00,2025-01-30 12:15:00,LONG,21602.5,21539.75,-126.74,45.5,-153.0,5,25,EMA Break Exit,2025,2025-01,Thursday,11,False
2025-01-30 12:30:00,2025-01-30 12:55:00,SHORT,21524.0,21552.5,-58.24,30.5,-61.0,5,25,EMA Break Exit,2025,2025-01,Thursday,12,False
2025-01-31 10:00:00,2025-01-31 11:30:00,LONG,21900.0,21918.75,36.26,131.5,-61.5,18,90,EMA Break Exit,2025,2025-01,Friday,10,True
2025-01-31 13:25:00,2025-01-31 15:55:00,SHORT,21815.0,21580.25,468.26,557.5,-24.5,30,150,EOD Close,2025,2025-01,Friday,13,True
2025-02-03 10:40:00,2025-02-03 11:40:00,LONG,21439.25,21432.5,-14.74,61.5,-197.5,12,60,Time Stop,2025,2025-02,Monday,10,False
2025-02-03 13:50:00,2025-02-03 15:10:00,LONG,21459.75,21466.5,12.26,120.5,-24.0,16,80,EMA Break Exit,2025,2025-02,Monday,13,True
2025-02-04 10:00:00,2025-02-04 12:05:00,LONG,21603.0,21636.0,64.76,183.5,-22.5,25,125,EMA Break Exit,2025,2025-02,Tuesday,10,True
2025-02-04 13:35:00,2025-02-04 15:00:00,LONG,21633.5,21632.25,-3.74,93.0,-49.0,17,85,Time Stop,2025,2025-02,Tuesday,13,False
2025-02-05 10:40:00,2025-02-05 11:20:00,LONG,21597.5,21581.5,-33.24,70.0,-71.0,8,40,EMA Break Exit,2025,2025-02,Wednesday,10,False
2025-02-05 11:45:00,2025-02-05 13:25:00,LONG,21678.75,21691.0,23.26,126.5,-15.0,20,100,EMA Break Exit,2025,2025-02,Wednesday,11,True
2025-02-05 15:20:00,2025-02-05 15:40:00,LONG,21744.0,21696.5,-96.24,18.5,-108.5,4,20,EMA Break Exit,2025,2025-02,Wednesday,15,False
2025-02-06 10:00:00,2025-02-06 10:40:00,LONG,21778.0,21777.25,-2.74,143.0,-45.5,8,40,EMA Break Exit,2025,2025-02,Thursday,10,False
2025-02-06 10:55:00,2025-02-06 11:10:00,SHORT,21771.5,21806.75,-71.74,7.0,-76.5,3,15,EMA Break Exit,2025,2025-02,Thursday,10,False
2025-02-07 10:15:00,2025-02-07 12:40:00,SHORT,21745.75,21657.75,174.76,322.5,-117.0,29,145,EMA Break Exit,2025,2025-02,Friday,10,True
2025-02-10 10:30:00,2025-02-10 11:30:00,LONG,21869.25,21843.5,-52.74,49.0,-61.0,12,60,Time Stop,2025,2025-02,Monday,10,False
2025-02-10 12:55:00,2025-02-10 14:40:00,LONG,21865.75,21861.25,-10.24,39.5,-21.5,21,105,Time Stop,2025,2025-02,Monday,12,False
2025-02-11 10:00:00,2025-02-11 11:50:00,LONG,21782.75,21798.25,29.76,177.0,-33.0,22,110,EMA Break Exit,2025,2025-02,Tuesday,10,True
2025-02-11 12:05:00,2025-02-11 13:05:00,SHORT,21735.5,21770.75,-71.74,27.0,-121.0,12,60,Time Stop,2025,2025-02,Tuesday,12,False
2025-02-11 13:10:00,2025-02-11 13:30:00,SHORT,21759.75,21803.75,-89.24,4.0,-89.0,4,20,EMA Break Exit,2025,2025-02,Tuesday,13,False
2025-02-12 10:35:00,2025-02-12 11:15:00,LONG,21749.25,21675.25,-149.24,9.5,-177.0,8,40,EMA Break Exit,2025,2025-02,Wednesday,10,False
2025-02-12 11:55:00,2025-02-12 13:40:00,LONG,21780.5,21773.25,-15.74,96.0,-50.0,21,105,Time Stop,2025,2025-02,Wednesday,11,False
2025-02-13 10:10:00,2025-02-13 11:30:00,LONG,21935.25,22000.0,128.26,245.5,-2.0,16,80,EMA Break Exit,2025,2025-02,Thursday,10,True
2025-02-13 13:15:00,2025-02-13 13:50:00,SHORT,21907.75,21968.25,-122.24,21.0,-142.0,7,35,EMA Break Exit,2025,2025-02,Thursday,13,False
2025-02-13 15:00:00,2025-02-13 15:55:00,LONG,22065.75,22109.5,86.26,116.0,-8.5,11,55,EOD Close,2025,2025-02,Thursday,15,True
2025-02-14 10:05:00,2025-02-14 10:35:00,LONG,22144.75,22121.25,-48.24,30.5,-76.5,6,30,EMA Break Exit,2025,2025-02,Friday,10,False
2025-02-14 11:05:00,2025-02-14 11:20:00,LONG,22161.75,22121.5,-81.74,9.0,-118.0,3,15,EMA Break Exit,2025,2025-02,Friday,11,False
2025-02-17 10:55:00,2025-02-17 11:55:00,LONG,22237.75,22235.5,-5.74,29.0,-12.5,12,60,Time Stop,2025,2025-02,Monday,10,False
2025-02-17 12:15:00,2025-02-17 12:35:00,SHORT,22227.75,22237.75,-21.24,3.0,-23.5,4,20,EMA Break Exit,2025,2025-02,Monday,12,False
2025-02-18 10:00:00,2025-02-18 11:00:00,SHORT,22177.25,22189.75,-26.24,104.5,-60.0,12,60,Time Stop,2025,2025-02,Tuesday,10,False
2025-02-18 12:15:00,2025-02-18 12:40:00,SHORT,22169.25,22186.25,-35.24,12.0,-53.0,5,25,EMA Break Exit,2025,2025-02,Tuesday,12,False
2025-02-19 11:20:00,2025-02-19 12:20:00,LONG,22217.75,22216.0,-4.74,71.5,-22.0,12,60,Time Stop,2025,2025-02,Wednesday,11,False
2025-02-19 12:55:00,2025-02-19 13:10:00,LONG,22245.25,22207.75,-76.24,4.0,-101.0,3,15,EMA Break Exit,2025,2025-02,Wednesday,12,False
2025-02-20 12:40:00,2025-02-20 12:45:00,LONG,22093.25,22068.25,-51.24,0.0,-55.5,1,5,EMA Cross Stop,2025,2025-02,Thursday,12,False
2025-02-20 13:05:00,2025-02-20 13:10:00,SHORT,22057.0,22066.25,-19.74,16.0,-23.0,1,5,EMA Cross Stop,2025,2025-02,Thursday,13,False
2025-02-21 10:00:00,2025-02-21 15:55:00,SHORT,22090.25,21682.0,815.26,856.5,-42.5,71,355,EOD Close,2025,2025-02,Friday,10,True
2025-02-24 13:20:00,2025-02-24 13:55:00,LONG,21635.5,21608.25,-55.74,41.0,-81.0,7,35,EMA Break Exit,2025,2025-02,Monday,13,False
2025-02-25 15:00:00,2025-02-25 15:40:00,LONG,21212.0,21167.0,-91.24,102.0,-103.5,8,40,EMA Break Exit,2025,2025-02,Tuesday,15,False
2025-02-26 10:05:00,2025-02-26 12:35:00,LONG,21304.75,21326.25,41.76,210.0,-67.0,30,150,EMA Break Exit,2025,2025-02,Wednesday,10,True
2025-02-26 12:50:00,2025-02-26 14:40:00,SHORT,21284.75,21153.75,260.76,440.0,-19.0,22,110,EMA Break Exit,2025,2025-02,Wednesday,12,True
2025-02-26 15:05:00,2025-02-26 15:25:00,SHORT,21124.75,21148.25,-48.24,36.0,-79.0,4,20,EMA Break Exit,2025,2025-02,Wednesday,15,False
2025-02-27 11:45:00,2025-02-27 12:30:00,SHORT,21067.25,21058.75,15.76,222.0,-18.5,9,45,EMA Break Exit,2025,2025-02,Thursday,11,True
2025-02-28 10:15:00,2025-02-28 11:20:00,LONG,20638.5,20676.0,73.76,278.5,-37.0,13,65,EMA Break Exit,2025,2025-02,Friday,10,True
2025-02-28 12:40:00,2025-02-28 13:30:00,SHORT,20614.75,20618.5,-8.74,262.0,-33.5,10,50,EMA Break Exit,2025,2025-02,Friday,12,False
2025-02-28 15:00:00,2025-02-28 15:55:00,LONG,20744.5,20920.25,350.26,399.5,-122.5,11,55,EOD Close,2025,2025-02,Friday,15,True
2025-03-03 11:05:00,2025-03-03 11:20:00,SHORT,20897.0,20977.5,-162.24,59.5,-176.0,3,15,EMA Break Exit,2025,2025-03,Monday,11,False
2025-03-03 12:15:00,2025-03-03 12:50:00,LONG,20947.25,20868.25,-159.24,36.0,-161.5,7,35,EMA Break Exit,2025,2025-03,Monday,12,False
2025-03-04 10:00:00,2025-03-04 10:45:00,SHORT,20222.5,20231.75,-19.74,293.5,-82.0,9,45,EMA Break Exit,2025,2025-03,Tuesday,10,False
2025-03-04 12:00:00,2025-03-04 15:35:00,LONG,20303.0,20523.75,440.26,860.0,-74.5,43,215,EMA Break Exit,2025,2025-03,Tuesday,12,True
2025-03-05 11:15:00,2025-03-05 12:00:00,SHORT,20275.25,20341.5,-133.74,120.5,-258.0,9,45,EMA Break Exit,2025,2025-03,Wednesday,11,False
2025-03-05 12:20:00,2025-03-05 15:20:00,LONG,20451.0,20644.25,385.26,549.0,-35.5,36,180,EMA Break Exit,2025,2025-03,Wednesday,12,True
2025-03-06 10:20:00,2025-03-06 11:20:00,LONG,20453.0,20416.0,-75.24,120.5,-155.0,12,60,Time Stop,2025,2025-03,Thursday,10,False
2025-03-06 11:55:00,2025-03-06 13:20:00,SHORT,20252.5,20190.75,122.26,324.0,-49.0,17,85,EMA Break Exit,2025,2025-03,Thursday,11,True
2025-03-06 13:45:00,2025-03-06 14:45:00,SHORT,20097.5,20157.25,-120.74,189.5,-160.5,12,60,Time Stop,2025,2025-03,Thursday,13,False
2025-03-07 10:00:00,2025-03-07 10:15:00,LONG,20162.25,20080.5,-164.74,61.5,-220.5,3,15,EMA Break Exit,2025,2025-03,Friday,10,False
2025-03-07 10:30:00,2025-03-07 12:30:00,SHORT,19952.25,19934.0,35.26,372.5,-267.5,24,120,EMA Break Exit,2025,2025-03,Friday,10,True
2025-03-07 12:50:00,2025-03-07 15:40:00,LONG,20074.75,20169.0,187.26,398.0,-306.5,34,170,EMA Break Exit,2025,2025-03,Friday,12,True
2025-03-10 12:10:00,2025-03-10 15:20:00,SHORT,19607.0,19447.5,317.76,670.5,-65.0,38,190,EMA Break Exit,2025,2025-03,Monday,12,True
2025-03-11 10:30:00,2025-03-11 11:10:00,SHORT,19332.25,19461.5,-259.74,134.0,-352.5,8,40,EMA Break Exit,2025,2025-03,Tuesday,10,False
2025-03-11 11:30:00,2025-03-11 12:00:00,LONG,19474.75,19415.5,-119.74,140.0,-171.0,6,30,EMA Break Exit,2025,2025-03,Tuesday,11,False
2025-03-12 10:30:00,2025-03-12 11:35:00,SHORT,19551.75,19571.25,-40.24,313.5,-67.5,13,65,Time Stop,2025,2025-03,Wednesday,10,False
2025-03-12 11:50:00,2025-03-12 13:00:00,LONG,19622.5,19632.0,17.76,210.5,-103.5,14,70,EMA Break Exit,2025,2025-03,Wednesday,11,True
2025-03-12 15:00:00,2025-03-12 15:15:00,LONG,19651.25,19649.5,-4.74,21.0,-84.5,3,15,EMA Break Exit,2025,2025-03,Wednesday,15,False
2025-03-13 10:00:00,2025-03-13 10:20:00,SHORT,19400.5,19543.75,-287.74,14.0,-293.0,4,20,EMA Break Exit,2025,2025-03,Thursday,10,False
2025-03-13 10:45:00,2025-03-13 12:35:00,SHORT,19419.75,19384.0,70.26,286.5,-144.5,22,110,EMA Break Exit,2025,2025-03,Thursday,10,True
2025-03-13 13:00:00,2025-03-13 14:05:00,SHORT,19290.75,19263.75,52.76,250.5,-45.0,13,65,EMA Break Exit,2025,2025-03,Thursday,13,True
2025-03-14 10:25:00,2025-03-14 10:40:00,SHORT,19475.0,19550.0,-151.24,15.5,-173.0,3,15,EMA Break Exit,2025,2025-03,Friday,10,False
2025-03-14 10:55:00,2025-03-14 12:15:00,LONG,19610.25,19635.25,48.76,185.5,-38.5,16,80,EMA Break Exit,2025,2025-03,Friday,10,True
2025-03-14 12:55:00,2025-03-14 13:25:00,LONG,19687.25,19652.5,-70.74,40.5,-89.5,6,30,EMA Break Exit,2025,2025-03,Friday,12,False
2025-03-17 10:50:00,2025-03-17 12:05:00,SHORT,19706.75,19729.75,-47.24,156.5,-63.5,15,75,Time Stop,2025,2025-03,Monday,10,False
2025-03-17 12:40:00,2025-03-17 12:45:00,SHORT,19671.75,19692.75,-43.24,33.5,-47.5,1,5,EMA Cross Stop,2025,2025-03,Monday,12,False
2025-03-19 10:05:00,2025-03-19 10:45:00,LONG,19689.5,19625.0,-130.24,3.5,-171.0,8,40,EMA Break Exit,2025,2025-03,Wednesday,10,False
2025-03-19 11:40:00,2025-03-19 12:35:00,LONG,19695.25,19674.75,-42.24,73.0,-48.5,11,55,EMA Break Exit,2025,2025-03,Wednesday,11,False
2025-03-20 10:00:00,2025-03-20 11:30:00,LONG,19800.0,19793.0,-15.24,197.0,-59.5,18,90,Time Stop,2025,2025-03,Thursday,10,False
2025-03-20 12:20:00,2025-03-20 15:15:00,SHORT,19733.75,19671.5,123.26,273.0,-20.5,35,175,EMA Break Exit,2025,2025-03,Thursday,12,True
2025-03-21 10:30:00,2025-03-21 10:35:00,LONG,19745.75,19713.75,-65.24,30.0,-65.5,1,5,EMA Cross Stop,2025,2025-03,Friday,10,False
2025-03-21 11:00:00,2025-03-21 11:20:00,LONG,19785.0,19720.25,-130.74,28.0,-147.5,4,20,EMA Break Exit,2025,2025-03,Friday,11,False
2025-03-24 10:30:00,2025-03-24 11:40:00,LONG,20328.75,20334.5,10.26,84.5,-29.5,14,70,EMA Break Exit,2025,2025-03,Monday,10,True
2025-03-24 12:10:00,2025-03-24 12:30:00,LONG,20370.25,20343.5,-54.74,9.5,-92.5,4,20,EMA Break Exit,2025,2025-03,Monday,12,False
2025-03-24 15:00:00,2025-03-24 15:55:00,LONG,20375.25,20366.0,-19.74,68.0,-29.0,11,55,EOD Close,2025,2025-03,Monday,15,False
2025-03-25 10:35:00,2025-03-25 11:35:00,LONG,20462.25,20460.25,-5.24,68.5,-18.0,12,60,Time Stop,2025,2025-03,Tuesday,10,False
2025-03-25 13:10:00,2025-03-25 13:15:00,LONG,20458.25,20441.25,-35.24,4.0,-36.5,1,5,EMA Cross Stop,2025,2025-03,Tuesday,13,False
2025-03-26 11:40:00,2025-03-26 14:15:00,SHORT,20252.0,20122.25,258.26,361.0,-20.0,31,155,EMA Break Exit,2025,2025-03,Wednesday,11,True
2025-03-26 15:00:00,2025-03-26 15:45:00,SHORT,20068.75,20112.75,-89.24,55.0,-91.5,9,45,EMA Break Exit,2025,2025-03,Wednesday,15,False
2025-03-27 10:10:00,2025-03-27 11:30:00,LONG,20090.25,20096.5,11.26,217.5,-88.5,16,80,EMA Break Exit,2025,2025-03,Thursday,10,True
2025-03-27 11:45:00,2025-03-27 12:10:00,SHORT,20054.5,20100.5,-93.24,31.0,-99.5,5,25,EMA Break Exit,2025,2025-03,Thursday,11,False
2025-03-27 12:45:00,2025-03-27 13:45:00,SHORT,20047.25,20050.0,-6.74,91.0,-48.0,12,60,Time Stop,2025,2025-03,Thursday,12,False
2025-03-28 10:10:00,2025-03-28 14:00:00,SHORT,19717.75,19477.75,478.76,556.5,-8.5,46,230,EMA Break Exit,2025,2025-03,Friday,10,True
2025-03-31 11:35:00,2025-03-31 12:55:00,LONG,19227.5,19217.0,-22.24,117.0,-107.0,16,80,Time Stop,2025,2025-03,Monday,11,False
2025-04-01 10:15:00,2025-04-01 10:40:00,SHORT,19287.25,19443.0,-312.74,52.0,-354.5,5,25,EMA Break Exit,2025,2025-04,Tuesday,10,False
2025-04-01 10:55:00,2025-04-01 12:30:00,LONG,19516.0,19547.75,62.26,254.5,-26.5,19,95,EMA Break Exit,2025,2025-04,Tuesday,10,True
2025-04-02 10:00:00,2025-04-02 11:10:00,LONG,19613.25,19585.0,-57.74,53.5,-243.5,14,70,Time Stop,2025,2025-04,Wednesday,10,False
2025-04-02 12:10:00,2025-04-02 13:40:00,LONG,19720.5,19775.25,108.26,339.0,-7.5,18,90,EMA Break Exit,2025,2025-04,Wednesday,12,True
2025-04-03 10:20:00,2025-04-03 11:30:00,SHORT,18870.0,18872.0,-5.24,299.5,-176.0,14,70,Time Stop,2025,2025-04,Thursday,10,False
2025-04-03 12:10:00,2025-04-03 12:35:00,LONG,18944.0,18906.5,-76.24,88.5,-111.5,5,25,EMA Break Exit,2025,2025-04,Thursday,12,False
2025-04-04 10:25:00,2025-04-04 11:05:00,SHORT,17915.5,17972.25,-114.74,520.5,-310.0,8,40,EMA Break Exit,2025,2025-04,Friday,10,False
2025-04-04 12:15:00,2025-04-04 13:40:00,SHORT,17805.5,17781.75,46.26,380.0,-79.5,17,85,EMA Break Exit,2025,2025-04,Friday,12,True
2025-04-07 11:00:00,2025-04-07 11:15:00,LONG,17723.5,17343.5,-761.24,7.5,-1145.5,3,15,EMA Break Exit,2025,2025-04,Monday,11,False
2025-04-07 13:30:00,2025-04-07 14:50:00,LONG,17585.75,17557.75,-57.24,472.0,-85.0,16,80,Time Stop,2025,2025-04,Monday,13,False
2025-04-08 11:10:00,2025-04-08 15:55:00,SHORT,18052.75,17239.25,1625.76,2161.5,-164.0,57,285,EOD Close,2025,2025-04,Tuesday,11,True
2025-04-09 12:25:00,2025-04-09 15:55:00,LONG,17457.5,19272.25,3628.26,3861.0,-73.5,42,210,EOD Close,2025,2025-04,Wednesday,12,True
2025-04-10 10:00:00,2025-04-10 10:35:00,SHORT,18645.75,18744.5,-198.74,164.5,-273.5,7,35,EMA Break Exit,2025,2025-04,Thursday,10,False
2025-04-10 11:00:00,2025-04-10 13:00:00,SHORT,18595.75,18352.0,486.26,1355.0,-164.5,24,120,EMA Break Exit,2025,2025-04,Thursday,11,True
2025-04-11 10:35:00,2025-04-11 10:40:00,SHORT,18452.75,18495.0,-85.74,101.0,-106.5,1,5,EMA Cross Stop,2025,2025-04,Friday,10,False
2025-04-11 11:10:00,2025-04-11 11:35:00,SHORT,18362.75,18539.75,-355.24,80.5,-355.5,5,25,EMA Break Exit,2025,2025-04,Friday,11,False
2025-04-14 10:50:00,2025-04-14 10:55:00,LONG,19187.0,19128.5,-118.24,4.5,-145.0,1,5,EMA Cross Stop,2025,2025-04,Monday,10,False
2025-04-14 11:15:00,2025-04-14 13:20:00,SHORT,19050.75,18920.0,260.26,624.5,-16.5,25,125,EMA Break Exit,2025,2025-04,Monday,11,True
2025-04-15 11:20:00,2025-04-15 11:25:00,LONG,19071.75,19012.25,-120.24,3.0,-128.5,1,5,EMA Cross Stop,2025,2025-04,Tuesday,11,False
2025-04-15 11:45:00,2025-04-15 11:50:00,SHORT,19004.25,19048.5,-89.74,42.5,-129.5,1,5,EMA Cross Stop,2025,2025-04,Tuesday,11,False
2025-04-16 10:00:00,2025-04-16 10:25:00,SHORT,18546.25,18618.25,-145.24,22.5,-186.5,5,25,EMA Break Exit,2025,2025-04,Wednesday,10,False
2025-04-16 10:40:00,2025-04-16 11:40:00,LONG,18654.5,18651.75,-6.74,161.5,-130.0,12,60,Time Stop,2025,2025-04,Wednesday,10,False
2025-04-17 10:15:00,2025-04-17 11:10:00,SHORT,18387.5,18417.75,-61.74,252.5,-63.0,11,55,EMA Break Exit,2025,2025-04,Thursday,10,False
2025-04-17 12:25:00,2025-04-17 13:15:00,LONG,18445.75,18404.0,-84.74,66.5,-149.5,10,50,EMA Break Exit,2025,2025-04,Thursday,12,False
2025-04-21 13:05:00,2025-04-21 14:25:00,SHORT,17745.75,17752.5,-14.74,91.5,-60.5,16,80,Time Stop,2025,2025-04,Monday,13,False
2025-04-22 10:00:00,2025-04-22 11:40:00,LONG,18265.0,18292.25,53.26,242.0,-47.0,20,100,EMA Break Exit,2025,2025-04,Tuesday,10,True
2025-04-22 12:10:00,2025-04-22 13:10:00,LONG,18462.75,18383.75,-159.24,101.5,-190.0,12,60,Time Stop,2025,2025-04,Tuesday,12,False
2025-04-22 13:30:00,2025-04-22 14:15:00,SHORT,18271.5,18308.25,-74.74,122.0,-91.0,9,45,EMA Break Exit,2025,2025-04,Tuesday,13,False
2025-04-23 11:25:00,2025-04-23 12:40:00,SHORT,18915.75,18872.5,85.26,337.5,-76.5,15,75,EMA Break Exit,2025,2025-04,Wednesday,11,True
2025-04-23 13:15:00,2025-04-23 13:35:00,LONG,18949.75,18868.5,-163.74,33.0,-200.5,4,20,EMA Break Exit,2025,2025-04,Wednesday,13,False
2025-04-23 15:00:00,2025-04-23 15:55:00,SHORT,18822.0,18788.25,66.26,184.5,-79.0,11,55,EOD Close,2025,2025-04,Wednesday,15,True
2025-04-24 12:30:00,2025-04-24 13:30:00,LONG,19249.0,19236.0,-27.24,59.5,-91.5,12,60,Time Stop,2025,2025-04,Thursday,12,False
2025-04-24 13:40:00,2025-04-24 15:05:00,LONG,19234.75,19255.0,39.26,181.5,-28.5,17,85,EMA Break Exit,2025,2025-04,Thursday,13,True
2025-04-25 10:55:00,2025-04-25 11:40:00,LONG,19338.75,19320.5,-37.74,108.5,-57.0,9,45,EMA Break Exit,2025,2025-04,Friday,10,False
2025-04-25 12:20:00,2025-04-25 13:40:00,LONG,19420.75,19460.75,78.76,267.5,-17.0,16,80,EMA Break Exit,2025,2025-04,Friday,12,True
2025-04-28 11:10:00,2025-04-28 13:45:00,SHORT,19440.75,19336.0,208.26,366.0,-2.5,31,155,EMA Break Exit,2025,2025-04,Monday,11,True
2025-04-29 10:00:00,2025-04-29 10:25:00,LONG,19542.75,19496.75,-93.24,116.5,-133.5,5,25,EMA Break Exit,2025,2025-04,Tuesday,10,False
2025-04-29 10:50:00,2025-04-29 11:20:00,LONG,19573.0,19525.75,-95.74,84.5,-120.5,6,30,EMA Break Exit,2025,2025-04,Tuesday,10,False
2025-04-30 10:30:00,2025-04-30 12:25:00,LONG,19321.5,19386.0,127.76,302.0,-91.5,23,115,EMA Break Exit,2025,2025-04,Wednesday,10,True
2025-04-30 12:55:00,2025-04-30 13:10:00,LONG,19438.0,19364.5,-148.24,29.5,-202.0,3,15,EMA Break Exit,2025,2025-04,Wednesday,12,False
2025-04-30 13:45:00,2025-04-30 14:40:00,LONG,19486.0,19460.0,-53.24,192.5,-79.5,11,55,EMA Break Exit,2025,2025-04,Wednesday,13,False
2025-05-01 10:10:00,2025-05-01 10:15:00,SHORT,19926.75,19939.25,-26.24,3.5,-65.0,1,5,EMA Cross Stop,2025,2025-05,Thursday,10,False
2025-05-01 10:35:00,2025-05-01 11:45:00,LONG,20028.0,20023.25,-10.74,194.5,-28.5,14,70,Time Stop,2025,2025-05,Thursday,10,False
2025-05-02 10:10:00,2025-05-02 11:25:00,LONG,20150.75,20141.5,-19.74,87.0,-78.5,15,75,Time Stop,2025,2025-05,Friday,10,False
2025-05-02 11:50:00,2025-05-02 13:10:00,LONG,20174.0,20215.5,81.76,184.0,-1.0,16,80,EMA Break Exit,2025,2025-05,Friday,11,True
2025-05-05 10:55:00,2025-05-05 11:35:00,LONG,20104.25,20071.5,-66.74,40.0,-77.5,8,40,EMA Break Exit,2025,2025-05,Monday,10,False
2025-05-05 12:10:00,2025-05-05 15:00:00,LONG,20107.25,20146.0,76.26,168.0,-3.0,34,170,EMA Break Exit,2025,2025-05,Monday,12,True
2025-05-06 10:25:00,2025-05-06 11:50:00,LONG,19900.0,19893.0,-15.24,106.0,-38.0,17,85,Time Stop,2025,2025-05,Tuesday,10,False
2025-05-06 13:55:00,2025-05-06 14:00:00,SHORT,19846.5,19877.0,-62.24,2.0,-106.5,1,5,EMA Cross Stop,2025,2025-05,Tuesday,13,False
2025-05-07 10:15:00,2025-05-07 10:50:00,LONG,19944.75,19849.25,-192.24,66.0,-205.5,7,35,EMA Break Exit,2025,2025-05,Wednesday,10,False
