date,entry_bar,direction,entry,stop,target,exit,outcome,pnl_r,regime,session
2025-03-27,51095,-1,19997.5,20027.367197450993,19952.69920382351,19952.69920382351,win,1.5,RANGE,AM_OPEN
2025-03-27,51134,-1,20047.5,20085.15625783174,19991.01561325239,20085.15625783174,loss,-1.0,RANGE,LUNCH
2025-03-27,51152,-1,20063.75,20096.277008730453,20014.95948690432,20096.277008730453,loss,-1.0,RANGE,PM_LATE
2025-03-27,51163,1,20096.75,20063.206013513052,20147.065979730418,20063.206013513052,loss,-1.0,RANGE,PM_LATE
2025-03-27,51168,-1,20062.75,20094.877396048985,20014.558905926522,20014.558905926522,win,1.5,RANGE,PM_LATE
2025-03-28,51371,-1,19866.25,19903.458318496778,19810.437522254837,19903.458318496778,loss,-1.0,TRANSITION,AM_OPEN
2025-03-28,51373,-1,19881.75,19924.95980367091,19816.935294493633,19816.935294493633,win,1.5000000000000422,TRANSITION,AM_OPEN
2025-03-28,51375,-1,19866.25,19914.556474757264,19793.790287864107,19793.790287864107,win,1.4999999999999247,TRANSITION,AM_OPEN
2025-03-31,51647,-1,19032.75,19073.907174660762,18971.014238008855,19073.907174660762,loss,-1.0,RANGE,AM_OPEN
2025-04-01,51928,-1,19400.25,19446.158811140962,19331.38678328856,19331.38678328856,win,1.4999999999999605,RANGE,AM_OPEN
2025-04-01,51936,1,19409.5,19350.19107805985,19498.463382910228,19498.463382910228,win,1.5,RANGE,AM_MID
2025-04-02,52267,-1,19641.75,19685.051983850775,19576.797024223833,19685.051983850775,loss,-1.0,TRANSITION,PM_LATE
2025-04-03,52515,-1,18873.5,18928.983353302086,18790.27497004687,18790.27497004687,win,1.5,TRANSITION,LUNCH
2025-04-04,52751,-1,18164.25,18250.729757796937,18034.530363304595,18034.530363304595,win,1.5,TRANSITION,AM_OPEN
2025-04-04,52758,-1,18045.5,18156.896391563394,17878.40541265491,17878.40541265491,win,1.5,TRANSITION,AM_MID
2025-04-04,52770,-1,17970.75,18104.25356286332,17770.49465570502,18104.25356286332,loss,-1.0,TRANSITION,AM_MID
2025-04-04,52774,-1,17940.75,18076.040385361764,17737.814421957355,17737.814421957355,win,1.4999999999999865,TRANSITION,AM_MID
2025-04-07,53027,-1,16906.5,16999.128393364947,16767.557409952577,16767.557409952577,win,1.5000000000000393,TRANSITION,AM_OPEN
2025-04-07,53030,1,16918.75,16784.059457711766,17120.78581343235,17120.78581343235,win,1.5,TRANSITION,AM_OPEN
2025-04-07,53041,1,17443.25,17124.318807874268,17921.646788188602,17299.5,timeout,-0.45072417985171376,TRANSITION,AM_MID
2025-04-07,53062,1,17403.5,17257.17847965432,17622.982280518518,17257.17847965432,loss,-1.0,TRANSITION,LUNCH
2025-04-07,53071,1,17484.0,17332.724887608405,17710.912668587393,17710.912668587393,win,1.5,TRANSITION,PM_EARLY
2025-04-08,53307,1,18214.5,18126.71717746053,18346.174233809204,18346.174233809204,win,1.5,VOLATILE,AM_OPEN
2025-04-09,53588,1,17434.75,17308.647471378794,17623.903792931807,17308.647471378794,loss,-1.0,VOLATILE,AM_MID
2025-04-09,53600,1,17413.5,17307.459481052727,17572.56077842091,17307.459481052727,loss,-1.0,VOLATILE,AM_MID
2025-04-10,53856,-1,18795.25,18879.613960935752,18668.704058596373,18668.704058596373,win,1.4999999999999785,TRANSITION,AM_OPEN
2025-04-10,53859,-1,18746.25,18845.079517681734,18598.0057234774,18598.0057234774,win,1.5,TRANSITION,AM_OPEN
2025-04-10,53869,-1,18719.25,18818.855502097493,18569.84174685376,18569.84174685376,win,1.5000000000000182,TRANSITION,AM_MID
2025-04-10,53926,-1,18385.5,18526.378832041664,18174.181751937504,18526.378832041664,loss,-1.0,TRANSITION,PM_LATE
2025-04-10,53931,1,18516.75,18364.78333243095,18744.700001353573,18522.0,timeout,0.03454704958647948,TRANSITION,PM_LATE
2025-04-11,54131,-1,18415.25,18489.563874665568,18303.77918800165,18489.563874665568,loss,-1.0,RANGE,AM_OPEN
2025-04-11,54137,-1,18498.5,18604.09797338255,18340.103039926173,18604.09797338255,loss,-1.0,RANGE,AM_MID
2025-04-11,54147,-1,18470.5,18578.159116704657,18309.01132494301,18578.159116704657,loss,-1.0,RANGE,AM_MID
2025-04-14,54415,-1,19095.75,19163.939318916397,18993.466021625405,19163.939318916397,loss,-1.0,RANGE,AM_MID
2025-04-14,54425,-1,19093.0,19152.36812527017,19003.947812094742,19003.947812094742,win,1.5,RANGE,AM_MID
2025-04-15,54697,1,19069.5,18998.69778936052,19175.703315959214,18998.69778936052,loss,-1.0,RANGE,AM_MID
2025-04-15,54701,1,19049.75,18983.918366655325,19148.49745001701,18983.918366655325,loss,-1.0,RANGE,AM_MID
2025-04-15,54711,1,19048.5,18993.182567123724,19131.476149314414,18993.182567123724,loss,-1.0,RANGE,AM_MID
2025-04-16,54987,-1,18603.25,18645.03753598161,18540.568696027585,18540.568696027585,win,1.5,RANGE,AM_MID
2025-04-17,55235,-1,18412.25,18459.079652861954,18342.00552070707,18459.079652861954,loss,-1.0,TRANSITION,AM_OPEN
2025-04-17,55261,-1,18362.0,18420.87638077748,18273.685428833778,18420.87638077748,loss,-1.0,TRANSITION,AM_MID
2025-04-17,55281,-1,18386.25,18432.183538564335,18317.349692153493,18432.183538564335,loss,-1.0,TRANSITION,PM_EARLY
2025-04-17,55303,-1,18381.5,18422.5839837809,18319.874024328652,18422.5839837809,loss,-1.0,TRANSITION,PM_LATE
2025-04-21,55512,-1,18113.0,18146.12233681067,18063.316494783994,18063.316494783994,win,1.5000000000000548,RANGE,AM_OPEN
2025-04-21,55587,1,17891.5,17852.925728208218,17949.361407687673,17949.361407687673,win,1.5,RANGE,PM_LATE
2025-04-22,55788,1,18153.0,18125.937203098685,18193.594195351972,18193.594195351972,win,1.5,RANGE,AM_OPEN
2025-04-22,55861,1,18323.75,18278.562978457558,18391.530532313664,18391.530532313664,win,1.5,RANGE,PM_LATE
2025-04-23,56073,1,19062.5,18983.355451124145,19181.21682331378,18983.355451124145,loss,-1.0,RANGE,AM_MID
2025-04-25,56628,1,19331.25,19270.995165880155,19421.632251179766,19370.5,timeout,0.6514000174978949,RANGE,AM_MID
2025-04-25,56642,1,19341.5,19298.300079887642,19406.299880168535,19406.299880168535,win,1.4999999999999578,RANGE,AM_MID
2025-04-28,56893,1,19597.5,19558.925753646934,19655.361369529597,19558.925753646934,loss,-1.0,RANGE,AM_OPEN
2025-04-28,56907,-1,19493.5,19540.18827099333,19423.467593510006,19423.467593510006,win,1.4999999999999611,RANGE,AM_MID
2025-04-29,57168,-1,19423.75,19460.77667612087,19368.209985818696,19460.77667612087,loss,-1.0,RANGE,AM_OPEN
2025-04-29,57179,1,19533.5,19486.42448862431,19604.113267063538,19604.113267063538,win,1.5000000000000773,RANGE,AM_MID
2025-04-29,57192,1,19547.25,19502.32835892132,19614.63246161802,19502.32835892132,loss,-1.0,RANGE,AM_MID
2025-04-29,57212,1,19562.0,19523.238338865944,19620.142491701085,19620.142491701085,win,1.5,RANGE,PM_EARLY
2025-04-30,57444,-1,19193.0,19243.92625618246,19116.61061572631,19116.61061572631,win,1.4999999999999643,RANGE,AM_OPEN
2025-05-01,57719,-1,19938.0,19967.80990566269,19893.285141505963,19893.285141505963,win,1.5000000000001221,RANGE,AM_OPEN
2025-05-01,57751,-1,19966.0,20001.69855317775,19912.452170233373,19912.452170233373,win,1.5000000000000508,RANGE,LUNCH
2025-05-01,57769,-1,19955.25,19987.25861607366,19907.23707588951,19987.25861607366,loss,-1.0,RANGE,PM_EARLY
2025-05-01,57793,-1,19982.25,20007.40070260721,19944.523946089186,20007.40070260721,loss,-1.0,RANGE,PM_LATE
2025-05-01,57795,-1,19945.0,19981.03319440275,19890.95020839588,19890.95020839588,win,1.499999999999899,RANGE,PM_LATE
2025-05-02,57996,1,20089.75,20053.36964250677,20144.320536239848,20053.36964250677,loss,-1.0,RANGE,AM_OPEN
2025-05-02,58001,1,20109.0,20059.360477926275,20183.459283110587,20183.459283110587,win,1.5,RANGE,AM_MID
2025-05-05,58273,1,20034.25,20006.45653039152,20075.94020441272,20075.94020441272,win,1.4999999999999345,RANGE,AM_OPEN
2025-05-05,58284,1,20069.0,20023.99104764333,20136.513428535007,20109.0,timeout,0.8887120873870153,RANGE,AM_MID
2025-05-05,58347,-1,20057.0,20086.505615863443,20012.741576204837,20012.741576204837,win,1.4999999999999383,RANGE,PM_LATE
2025-05-06,58550,-1,19799.5,19831.626217449102,19751.310673826345,19751.310673826345,win,1.5000000000000566,RANGE,AM_OPEN
2025-05-06,58596,-1,19865.75,19901.61401763264,19811.953973551037,19901.61401763264,loss,-1.0,RANGE,PM_EARLY
2025-05-06,58604,1,19904.5,19873.050698495208,19951.673952257188,19951.673952257188,win,1.5,RANGE,PM_LATE
2025-05-07,58826,-1,19875.25,19912.53741098863,19819.318883517055,19912.53741098863,loss,-1.0,RANGE,AM_OPEN
2025-05-07,58838,-1,19919.25,19949.824035026406,19873.388947460393,19873.388947460393,win,1.4999999999999405,RANGE,AM_MID
2025-05-07,58872,-1,19870.25,19895.496684601774,19832.37997309734,19832.37997309734,win,1.499999999999928,RANGE,PM_EARLY
2025-05-07,58875,-1,19828.0,19859.330360317064,19781.0044595244,19859.330360317064,loss,-1.0,RANGE,PM_EARLY
2025-05-07,58893,-1,19832.5,19890.777452939365,19745.083820590953,19890.777452939365,loss,-1.0,RANGE,PM_LATE
2025-05-07,58897,1,19985.75,19901.765223043927,20111.72716543411,19901.765223043927,loss,-1.0,RANGE,PM_LATE
2025-05-08,59099,-1,20112.25,20138.523763099565,20072.839355350654,20072.839355350654,win,1.4999999999999307,RANGE,AM_OPEN
2025-05-08,59112,-1,20062.25,20104.397376914254,19999.02893462862,19999.02893462862,win,1.5,RANGE,AM_MID
2025-05-08,59175,-1,20180.25,20214.44044963376,20128.96432554936,20154.0,timeout,0.7677582565068416,RANGE,PM_LATE
2025-05-09,59380,1,20254.0,20226.754710006346,20294.867934990485,20226.754710006346,loss,-1.0,RANGE,AM_OPEN
2025-05-09,59384,-1,20205.0,20236.74019214832,20157.389711777516,20157.389711777516,win,1.5000000000000573,RANGE,AM_MID
2025-05-09,59441,1,20155.25,20134.1497599464,20186.900360080403,20186.900360080403,win,1.5,RANGE,PM_LATE
2025-05-09,59451,1,20165.5,20140.267337117555,20203.348994323667,20140.267337117555,loss,-1.0,RANGE,PM_LATE
2025-05-12,59651,-1,20806.0,20840.5022394489,20754.246640826652,20754.246640826652,win,1.5,RANGE,AM_OPEN
2025-05-12,59656,-1,20788.5,20833.793447231867,20720.559829152196,20833.793447231867,loss,-1.0,RANGE,AM_OPEN
2025-05-12,59668,-1,20771.25,20815.788468337367,20704.442297493948,20815.788468337367,loss,-1.0,RANGE,AM_MID
2025-05-14,60218,1,21344.25,21309.205049790988,21396.81742531352,21309.205049790988,loss,-1.0,RANGE,AM_MID
2025-05-14,60223,1,21347.0,21309.899583607632,21402.650624588554,21402.650624588554,win,1.500000000000049,RANGE,AM_MID
2025-05-14,60278,1,21351.25,21326.926346455843,21387.735480316234,21387.735480316234,win,1.4999999999999252,RANGE,PM_LATE
2025-05-15,60481,1,21317.5,21286.388890131395,21364.16666480291,21286.388890131395,loss,-1.0,RANGE,AM_OPEN
2025-05-15,60483,1,21301.5,21262.096544143136,21360.605183785297,21262.096544143136,loss,-1.0,RANGE,AM_OPEN
2025-05-15,60495,1,21319.0,21284.23480719708,21371.14778920438,21371.14778920438,win,1.5000000000000524,RANGE,AM_MID
2025-05-15,60546,-1,21380.25,21408.26775754443,21338.223363683355,21408.26775754443,loss,-1.0,RANGE,PM_LATE
2025-05-15,60549,-1,21354.75,21384.0365224667,21310.82021629995,21310.82021629995,win,1.4999999999999378,RANGE,PM_LATE
2025-05-16,60755,-1,21427.5,21453.627716789753,21388.308424815372,21453.627716789753,loss,-1.0,TRANSITION,AM_OPEN
2025-05-16,60757,-1,21415.25,21446.677040610968,21368.109439083546,21446.677040610968,loss,-1.0,TRANSITION,AM_OPEN
2025-05-16,60759,-1,21423.25,21454.532977170016,21376.325534244974,21454.532977170016,loss,-1.0,TRANSITION,AM_OPEN
2025-05-16,60763,-1,21422.75,21457.797577500303,21370.178633749543,21370.178633749543,win,1.500000000000052,TRANSITION,AM_MID
2025-05-16,60766,-1,21413.0,21449.450971190567,21358.32354321415,21358.32354321415,win,1.50000000000005,TRANSITION,AM_MID
2025-05-20,61307,-1,21420.5,21440.54040027331,21390.43939959004,21390.43939959004,win,1.4999999999999092,RANGE,AM_OPEN
2025-05-20,61309,-1,21413.75,21439.664789538616,21374.877815692074,21374.877815692074,win,1.5000000000000702,RANGE,AM_OPEN
2025-05-20,61312,-1,21394.25,21432.3250496641,21337.137425503846,21432.3250496641,loss,-1.0,RANGE,AM_OPEN
2025-05-20,61317,-1,21398.75,21435.057349353,21344.288975970503,21435.057349353,loss,-1.0,RANGE,AM_MID
2025-05-20,61333,-1,21396.5,21420.830189787863,21360.00471531821,21420.830189787863,loss,-1.0,RANGE,AM_MID
2025-05-20,61365,-1,21388.75,21412.689266827536,21352.841099758694,21352.841099758694,win,1.500000000000076,RANGE,PM_LATE
2025-05-20,61381,-1,21393.5,21420.10398433339,21353.594023499914,21420.10398433339,loss,-1.0,RANGE,PM_LATE
2025-05-21,61628,-1,21376.5,21416.009076296727,21317.236385554912,21317.236385554912,win,1.499999999999954,RANGE,PM_EARLY
2025-05-22,61876,1,21231.25,21180.674726232908,21307.112910650638,21307.112910650638,win,1.5,RANGE,AM_MID
2025-05-22,61883,1,21237.5,21192.598618417902,21304.85207237315,21304.85207237315,win,1.5000000000000404,RANGE,AM_MID
2025-05-22,61905,1,21261.25,21230.3900385064,21307.539942240397,21307.539942240397,win,1.4999999999999412,RANGE,PM_EARLY
2025-05-22,61935,-1,21227.5,21259.354671531033,21179.717992703452,21179.717992703452,win,1.499999999999943,RANGE,PM_LATE
2025-05-27,62639,-1,21235.0,21262.08106309984,21194.37840535024,21194.37840535024,win,1.5000000000001343,RANGE,AM_OPEN
2025-05-28,62969,1,21488.5,21473.235098553614,21511.397352169577,21473.235098553614,loss,-1.0,TRANSITION,PM_LATE
2025-05-28,62981,1,21486.0,21459.79672608357,21525.30491087465,21459.79672608357,loss,-1.0,TRANSITION,PM_LATE
2025-05-28,62984,-1,21467.25,21498.51210156871,21420.356847646934,21420.356847646934,win,1.5,TRANSITION,PM_LATE
2025-05-29,63191,-1,21609.5,21643.105551923945,21559.091672114082,21559.091672114082,win,1.5,VOLATILE,AM_OPEN
2025-05-29,63215,-1,21443.25,21486.026511630433,21379.08523255435,21379.08523255435,win,1.5000000000000426,VOLATILE,AM_MID
2025-05-30,63467,-1,21342.25,21380.28334457247,21285.199983141298,21285.199983141298,win,1.5,TRANSITION,AM_OPEN
2025-05-30,63488,-1,21322.5,21355.577210250467,21272.884184624298,21355.577210250467,loss,-1.0,TRANSITION,AM_MID
2025-05-30,63491,-1,21326.5,21365.63959434675,21267.790608479878,21267.790608479878,win,1.499999999999907,TRANSITION,AM_MID
2025-06-02,63753,1,21351.25,21298.508527740614,21430.36220838908,21430.36220838908,win,1.5000000000000344,RANGE,AM_MID
2025-06-03,64021,1,21563.5,21533.803227095876,21608.045159356185,21608.045159356185,win,1.4999999999999387,RANGE,AM_OPEN
2025-06-04,64306,1,21743.75,21706.10245046232,21800.22132430652,21706.10245046232,loss,-1.0,RANGE,AM_MID
2025-06-04,64310,1,21730.25,21695.446046175886,21782.455930736167,21782.455930736167,win,1.4999999999998954,RANGE,AM_MID
2025-06-04,64334,1,21748.5,21727.30902852893,21780.286457206606,21780.286457206606,win,1.5,RANGE,LUNCH
2025-06-05,64583,-1,21742.5,21788.617378562874,21673.323932155687,21788.617378562874,loss,-1.0,RANGE,AM_MID
2025-06-05,64584,1,21792.75,21738.21493857884,21874.55259213174,21874.55259213174,win,1.4999999999999667,RANGE,AM_MID
2025-06-05,64609,-1,21802.25,21833.328301980328,21755.632547029505,21755.632547029505,win,1.500000000000117,RANGE,LUNCH
2025-06-06,64848,1,21817.0,21784.98085002566,21865.02872496151,21784.98085002566,loss,-1.0,RANGE,AM_OPEN
2025-06-06,64854,1,21839.0,21806.153715422246,21888.269426866635,21806.153715422246,loss,-1.0,RANGE,AM_MID
2025-06-06,64857,1,21829.25,21796.882063046716,21877.801905429926,21796.882063046716,loss,-1.0,RANGE,AM_MID
2025-06-06,64874,1,21814.75,21782.840740090556,21862.613889864166,21782.840740090556,loss,-1.0,RANGE,AM_MID
2025-06-06,64878,1,21814.0,21787.774580300767,21853.338129548847,21787.774580300767,loss,-1.0,RANGE,LUNCH
2025-06-06,64896,1,21807.5,21785.29121051809,21840.81318422286,21840.81318422286,win,1.499999999999918,RANGE,PM_EARLY
2025-06-09,65197,-1,21837.25,21851.019936887464,21816.595094668806,21851.019936887464,loss,-1.0,RANGE,PM_LATE
2025-06-10,65400,1,21880.5,21856.875278973304,21915.937081540043,21856.875278973304,loss,-1.0,RANGE,AM_OPEN
2025-06-10,65407,1,21871.25,21843.152439681966,21913.396340477047,21843.152439681966,loss,-1.0,RANGE,AM_MID
2025-06-10,65417,1,21868.5,21846.130421610196,21902.054367584708,21846.130421610196,loss,-1.0,RANGE,AM_MID
2025-06-10,65419,1,21870.75,21849.0035166761,21903.36972498585,21849.0035166761,loss,-1.0,RANGE,AM_MID
2025-06-10,65426,1,21853.75,21821.347547070276,21902.35367939459,21902.35367939459,win,1.5000000000001124,RANGE,AM_MID
2025-06-11,65676,1,21995.75,21963.832444810687,22043.626332783973,21963.832444810687,loss,-1.0,RANGE,AM_OPEN
2025-06-11,65679,1,21982.5,21945.56137222195,22037.907941667076,22037.907941667076,win,1.5,RANGE,AM_OPEN
2025-06-12,65958,1,21890.5,21858.260075421025,21938.859886868464,21938.859886868464,win,1.5000000000000564,TRANSITION,AM_MID
2025-06-13,66243,1,21745.25,21697.414196484006,21817.00370527399,21817.00370527399,win,1.499999999999962,TRANSITION,AM_MID
2025-06-17,66783,1,21851.25,21818.54920391272,21900.30119413092,21900.30119413092,win,1.5,TRANSITION,AM_OPEN
2025-06-17,66797,1,21877.75,21850.982073640585,21917.901889539124,21896.0,timeout,0.6817860956039759,TRANSITION,AM_MID
2025-06-18,67055,-1,21707.5,21729.06121821513,21675.158172677304,21729.06121821513,loss,-1.0,RANGE,AM_OPEN
2025-06-18,67108,-1,21806.5,21831.961024280263,21768.308463579608,21831.961024280263,loss,-1.0,RANGE,PM_EARLY
2025-06-18,67116,-1,21798.25,21838.679729324496,21737.605406013256,21838.679729324496,loss,-1.0,RANGE,PM_LATE
2025-06-18,67118,-1,21791.75,21833.22388558151,21729.539171627734,21729.539171627734,win,1.5000000000000877,RANGE,PM_LATE
2025-06-19,67331,-1,21537.25,21556.034165905487,21509.073751141772,21509.073751141772,win,1.4999999999999032,TRANSITION,AM_OPEN
2025-06-19,67343,-1,21474.75,21497.400232464952,21440.774651302574,21497.400232464952,loss,-1.0,TRANSITION,AM_MID
2025-06-19,67345,-1,21464.25,21490.75839682923,21424.487404756153,21490.75839682923,loss,-1.0,TRANSITION,AM_MID
2025-06-19,67350,-1,21485.25,21511.087867567298,21446.493198649056,21511.087867567298,loss,-1.0,TRANSITION,AM_MID
2025-06-19,67355,-1,21485.5,21509.889659078406,21448.91551138239,21509.889659078406,loss,-1.0,TRANSITION,AM_MID
2025-06-19,67359,-1,21478.5,21501.57305783582,21443.89041324627,21501.57305783582,loss,-1.0,TRANSITION,AM_MID
2025-06-23,67837,1,21868.0,21828.460760324186,21927.308859513723,21927.308859513723,win,1.500000000000046,TRANSITION,AM_OPEN
2025-06-24,68118,1,22303.0,22274.281942966263,22346.077085550605,22274.281942966263,loss,-1.0,TRANSITION,AM_MID
2025-06-24,68121,1,22314.5,22284.598793687965,22359.35180946805,22359.35180946805,win,1.4999999999999392,TRANSITION,AM_MID
2025-06-25,68393,1,22522.75,22501.650765621787,22554.39885156732,22501.650765621787,loss,-1.0,RANGE,AM_OPEN
2025-06-26,68664,-1,22534.75,22554.921048201944,22504.49342769708,22504.49342769708,win,1.5000000000000902,RANGE,AM_OPEN
2025-06-27,68958,1,22769.0,22742.342011129334,22808.986983305997,22808.986983305997,win,1.4999999999999318,TRANSITION,AM_MID
2025-06-30,69216,-1,22825.25,22843.223092613087,22798.290361080366,22843.223092613087,loss,-1.0,RANGE,AM_OPEN
2025-06-30,69226,-1,22823.0,22848.955188489195,22784.06721726621,22848.955188489195,loss,-1.0,RANGE,AM_MID
2025-06-30,69228,-1,22826.5,22851.961897131885,22788.307154302176,22851.961897131885,loss,-1.0,RANGE,AM_MID
2025-06-30,69232,-1,22822.25,22846.413362844123,22786.004955733817,22846.413362844123,loss,-1.0,RANGE,AM_MID
2025-06-30,69236,-1,22815.5,22837.895601109947,22781.90659833508,22837.895601109947,loss,-1.0,RANGE,AM_MID
2025-06-30,69264,-1,22822.5,22838.23117321458,22798.903240178133,22838.23117321458,loss,-1.0,RANGE,PM_EARLY
2025-07-01,69492,-1,22804.25,22820.910751467138,22779.258872799295,22820.910751467138,loss,-1.0,RANGE,AM_OPEN
2025-07-01,69494,-1,22793.5,22814.07851999087,22762.632220013693,22814.07851999087,loss,-1.0,RANGE,AM_OPEN
2025-07-01,69497,-1,22788.75,22814.557558050354,22750.038662924468,22814.557558050354,loss,-1.0,RANGE,AM_OPEN
2025-07-01,69502,-1,22788.75,22820.55794554889,22741.038081676663,22741.038081676663,win,1.5,RANGE,AM_MID
2025-07-01,69557,-1,22702.25,22720.525670218736,22674.836494671898,22674.836494671898,win,1.4999999999999005,RANGE,PM_LATE
2025-07-01,69564,-1,22701.5,22724.66406837147,22666.753897442795,22724.66406837147,loss,-1.0,RANGE,PM_LATE
2025-07-01,69568,-1,22716.0,22740.628670750768,22679.056993873848,22679.056993873848,win,1.5,RANGE,PM_LATE
2025-07-03,70046,1,22957.25,22931.067534884955,22996.52369767257,22996.52369767257,win,1.5,RANGE,AM_OPEN
2025-07-04,70282,-1,22913.0,22931.42358181193,22885.364627282106,22931.42358181193,loss,-1.0,TRANSITION,AM_MID
2025-07-04,70296,-1,22915.5,22927.09586117526,22898.106208237106,22927.09586117526,loss,-1.0,TRANSITION,AM_MID
2025-07-04,70298,1,22925.0,22913.93244205058,22941.60133692413,22913.93244205058,loss,-1.0,TRANSITION,AM_MID
2025-07-04,70312,-1,22913.0,22923.474108163122,22897.288837755317,22897.288837755317,win,1.5,TRANSITION,LUNCH
2025-07-07,70503,-1,22926.5,22948.692796551724,22893.210805172414,22948.692796551724,loss,-1.0,RANGE,AM_OPEN
2025-07-07,70509,-1,22931.75,22961.953685805744,22886.444471291386,22961.953685805744,loss,-1.0,RANGE,AM_MID
2025-07-07,70514,-1,22937.5,22965.227269944193,22895.90909508371,22895.90909508371,win,1.5000000000000655,RANGE,AM_MID
2025-07-07,70536,-1,22915.75,22940.19693383532,22879.07959924702,22879.07959924702,win,1.5000000000000744,RANGE,LUNCH
2025-07-08,70779,-1,22901.75,22918.909664394603,22876.01050340809,22918.909664394603,loss,-1.0,RANGE,AM_OPEN
2025-07-08,70784,-1,22881.75,22906.21589204552,22845.051161931722,22906.21589204552,loss,-1.0,RANGE,AM_OPEN
2025-07-08,70800,-1,22888.0,22917.880222599702,22843.179666100445,22917.880222599702,loss,-1.0,RANGE,AM_MID
2025-07-08,70824,-1,22892.25,22915.019113733244,22858.096329400134,22915.019113733244,loss,-1.0,RANGE,PM_EARLY
2025-07-08,70827,-1,22894.0,22918.411331221316,22857.38300316803,22918.411331221316,loss,-1.0,RANGE,PM_EARLY
2025-07-08,70841,-1,22897.25,22915.205863234773,22870.316205147843,22870.316205147843,win,1.4999999999998987,RANGE,PM_LATE
2025-07-09,71110,1,23009.5,22988.19642500908,23041.45536248638,23041.45536248638,win,1.4999999999999145,RANGE,PM_LATE
2025-07-10,71348,-1,22963.25,22989.92287770722,22923.24068343917,22989.92287770722,loss,-1.0,RANGE,AM_MID
2025-07-11,71607,-1,22930.75,22952.15084447009,22898.648733294864,22898.648733294864,win,1.50000000000017,RANGE,AM_OPEN
2025-07-11,71610,1,22935.75,22902.595287318287,22985.48206902257,22985.48206902257,win,1.5000000000000548,RANGE,AM_OPEN
2025-07-11,71630,1,22950.0,22923.90111425565,22989.148328616528,22989.148328616528,win,1.5,RANGE,AM_MID
2025-07-11,71684,-1,22955.5,22974.206468399483,22927.440297400775,22927.440297400775,win,1.5,RANGE,PM_LATE
2025-07-14,71886,1,22919.5,22880.854141501146,22977.46878774828,22977.46878774828,win,1.499999999999953,TRANSITION,AM_OPEN
2025-07-14,71889,1,22934.25,22898.36497744534,22988.07753383199,22988.07753383199,win,1.5000000000000506,TRANSITION,AM_MID
2025-07-15,72183,-1,23149.5,23177.672695082885,23107.240957375674,23177.672695082885,loss,-1.0,TRANSITION,AM_MID
2025-07-15,72190,-1,23141.25,23165.48254840915,23104.90117738628,23104.90117738628,win,1.49999999999985,TRANSITION,LUNCH
2025-07-15,72222,-1,23148.25,23162.91857684051,23126.247134739235,23126.247134739235,win,1.499999999999876,TRANSITION,PM_LATE
2025-07-16,72436,1,23043.0,23020.407533749556,23076.888699375668,23020.407533749556,loss,-1.0,RANGE,AM_OPEN
2025-07-16,72451,-1,22976.25,23009.397231228566,22926.52915315715,23009.397231228566,loss,-1.0,RANGE,AM_MID
2025-07-16,72456,-1,22940.75,22984.69414936566,22874.83377595151,22984.69414936566,loss,-1.0,RANGE,AM_MID
2025-07-17,72713,1,23122.5,23096.85899100173,23160.961513497405,23160.961513497405,win,1.4999999999999292,RANGE,AM_OPEN
2025-07-18,72990,1,23286.75,23264.592943667176,23319.985584499234,23264.592943667176,loss,-1.0,RANGE,AM_OPEN
2025-07-18,72991,-1,23265.5,23290.536115488445,23227.94582676733,23290.536115488445,loss,-1.0,RANGE,AM_OPEN
2025-07-21,73298,1,23377.75,23362.118207706084,23401.197688440876,23401.197688440876,win,1.5000000000001164,RANGE,LUNCH
2025-07-22,73539,-1,23289.25,23307.623728254708,23261.689407617938,23307.623728254708,loss,-1.0,RANGE,AM_OPEN
2025-07-22,73571,-1,23202.5,23223.220930844993,23171.418603732513,23223.220930844993,loss,-1.0,RANGE,LUNCH
2025-07-22,73573,-1,23202.75,23223.351499168017,23171.847751247977,23171.847751247977,win,1.4999999999999116,RANGE,LUNCH
2025-07-23,73815,-1,23219.5,23242.366245517078,23185.200631724383,23185.200631724383,win,1.5,RANGE,AM_OPEN
2025-07-24,74091,-1,23368.25,23387.78700609745,23338.944490853828,23338.944490853828,win,1.499999999999907,RANGE,AM_OPEN
2025-07-24,74095,-1,23348.5,23377.22718876344,23305.409216854838,23305.409216854838,win,1.5,RANGE,AM_OPEN
2025-07-24,74126,-1,23351.5,23368.32600601638,23326.260990975432,23368.32600601638,loss,-1.0,RANGE,LUNCH
2025-07-25,74368,-1,23352.0,23371.473776234336,23322.789335648496,23371.473776234336,loss,-1.0,TRANSITION,AM_OPEN
2025-07-28,74720,1,23491.75,23479.819883279488,23509.645175080765,23509.645175080765,win,1.4999999999996951,RANGE,PM_LATE
2025-07-30,75198,-1,23490.0,23511.9445038127,23457.083244280948,23511.9445038127,loss,-1.0,TRANSITION,AM_OPEN
2025-07-30,75204,1,23494.75,23472.596974990072,23527.97953751489,23527.97953751489,win,1.4999999999999178,TRANSITION,AM_MID
2025-07-30,75221,1,23503.25,23483.348670807765,23533.101993788354,23533.101993788354,win,1.5000000000000915,TRANSITION,AM_MID
2025-07-30,75259,-1,23483.5,23515.019978611657,23436.220032082514,23436.220032082514,win,1.5,TRANSITION,PM_LATE
2025-07-31,75471,-1,23678.0,23704.790358948067,23637.814461577902,23637.814461577902,win,1.499999999999932,VOLATILE,AM_OPEN
